Subject,Predicate,Object,stv,MturkTruth
concept:athlete:david+AF8-riske,concept:athleteplaysinleague,concept:sportsleague:mlb,0.566044867,1
concept:athlete:tony+AF8-romo,concept:athleteledsportsteam,concept:sportsteam:dallas+AF8-cowboys,0.4276425838,1
concept:athlete:nate+AF8-mclouth,concept:athleteplaysforteam,concept:sportsteam:pirates,0.4346316457,1
concept:athlete:matt+AF8-clement,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7169112563,1
concept:sportsgame:n1999+AF8-world+AF8-series,concept:sportsgameloser,concept:sportsteam:atlanta+AF8-braves,0.4634473324,1
concept:athlete:curt+AF8-schilling,concept:athleteplayssport,concept:sport:baseball,0.7740074396,1
concept:athlete:clayton+AF8-kershaw,concept:athleteplayssport,concept:sport:baseball,0.427415669,1
concept:athlete:jesse+AF8-crain,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4895843565,1
concept:athlete:brad+AF8-lidge,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:personmexico:boof+AF8-bonser,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sportsteam:mavericks,concept:teamplaysinleague,concept:sportsleague:nba,0.9303975701,1
concept:athlete:mark+AF8-reynolds,concept:athleteplayssport,concept:sport:baseball,0.1276425838,1
concept:athlete:brian+AF8-giles,concept:athleteplaysforteam,concept:sportsteam:san+AF8-diego+AF8-chargers,0.7427642584,0
concept:personmexico:michael+AF8-wuertz,concept:athleteplayssport,concept:sport:baseball,0.4113820195,1
concept:athlete:fernando+AF8-perez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4634473324,1
concept:sportsteam:purdue+AF8-boilermakers,concept:teamhomestadium,concept:stadiumoreventvenue:ross+AF8-ade+AF8-stadium,0.4764481485,1
concept:coach:brad+AF8-thompson,concept:athleteplaysforteam,concept:sportsteam:packers,0.4259463549,1
concept:personaustralia:josh+AF8-howard,concept:athleteledsportsteam,concept:sportsteam:mavericks,0.4341305196,1
concept:athlete:sage+AF8-rosenfels,concept:athleteledsportsteam,concept:sportsteam:texans,0.4886264801,1
concept:personmexico:brandon+AF8-phillips,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4373797774,1
concept:athlete:nolan+AF8-ryan,concept:athleteplaysinleague,concept:sportsleague:mlb,0.1229209065,1
concept:athlete:sidney+AF8-ponson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276424944,1
concept:athlete:evan+AF8-meek,concept:athleteplayssport,concept:sport:baseball,0.4475468695,1
concept:personmexico:scott+AF8-kazmir,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sportsteam:houston+AF8-astros,concept:teamhomestadium,concept:stadiumoreventvenue:minute+AF8-maid+AF8-park,0.3959402144,1
concept:athlete:joe+AF8-flacco,concept:athleteledsportsteam,concept:sportsteam:baltimore+AF8-colts,0.4162013233,1
concept:athlete:shaun+AF8-livingston,concept:athleteledsportsteam,concept:sportsteam:clippers,0.390307337,1
concept:athlete:brian+AF8-griese,concept:athleteledsportsteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.5829318166,0
concept:athlete:jeff+AF8-francoeur,concept:athleteplayssport,concept:sport:baseball,0.5752775669,1
concept:athlete:larry+AF8-doby,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7506814003,1
concept:athlete:hideki+AF8-okajima,concept:athleteplayssport,concept:sport:baseball,0.4318012595,1
concept:athlete:sidney+AF8-crosby,concept:athleteledsportsteam,concept:sportsteam:pittsburgh+AF8-penguins,0.5209491253,1
concept:athlete:mark+AF8-sanchez,concept:athleteledsportsteam,concept:sportsteam:usc,0.4276425838,1
concept:athlete:john+AF8-van+AF8-benschoten,concept:athleteplayssport,concept:sport:baseball,0.4276426733,1
concept:personmexico:brad+AF8-hawpe,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4195937812,1
concept:athlete:sam+AF8-cassell,concept:athleteledsportsteam,concept:sportsteam:boston+AF8-celtics,0.4193560183,1
concept:athlete:mitch+AF8-stetter,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4096919894,1
concept:athlete:mark+AF8-sanchez,concept:athleteplaysforteam,concept:sportsteam:usc,0.4276425838,1
concept:athlete:ryan+AF8-fitzpatrick,concept:athleteplaysforteam,concept:sportsteam:bengals,0.4522768557,1
concept:personmexico:david+AF8-dejesus,concept:athleteplayssport,concept:sport:baseball,0.4340401888,1
concept:athlete:jimmy+AF8-rollins,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:ryan+AF8-doumit,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sportsteam:toronto+AF8-blue+AF8-jays,concept:teamplaysinleague,concept:sportsleague:mlb,0.4144337773,1
concept:personmexico:adrian+AF8-gonzalez,concept:athleteplayssport,concept:sport:baseball,0.4191691279,1
concept:athlete:alan+AF8-trammell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4576393664,1
concept:athlete:ben+AF8-roethlisberger,concept:athleteplaysforteam,concept:sportsteam:steelers,0.4480448067,1
concept:sportsteam:atlanta+AF8-braves,concept:teamplaysinleague,concept:sportsleague:mlb,0.4476425838,0
concept:athlete:gasol,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.455927223,1
concept:sportsteam:milwaukee+AF8-brewers,concept:teamhomestadium,concept:stadiumoreventvenue:miller+AF8-park,0.4624125063,1
concept:athlete:steve+AF8-trachsel,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5270796418,1
concept:athlete:thome,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4993825912,0
concept:athlete:jake+AF8-delhomme,concept:athleteplaysforteam,concept:sportsteam:carolina,0.4276425838,1
concept:sportsteam:knicks,concept:teamhomestadium,concept:stadiumoreventvenue:madison+AF8-square+AF8-garden,0.481559515,1
concept:coach:brian+AF8-sanches,concept:athleteplaysinleague,concept:sportsleague:mlb,0.427642554,1
concept:athlete:thome,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4276425838,1
concept:athlete:lenny+AF8-dinardo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.48015365,1
concept:athlete:dice+AF8-k,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,1
concept:athlete:jesse+AF8-carlson,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:personmexico:luke+AF8-hudson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sportsteam:new+AF8-orleans+AF8-saints,concept:teamhomestadium,concept:stadiumoreventvenue:louisiana+AF8-superdome,0.4344629347,1
concept:sportsteam:portland+AF8-trailblazers,concept:teamplaysinleague,concept:sportsleague:nba,0.4634473324,1
concept:personmexico:cody+AF8-ross,concept:athleteledsportsteam,concept:sportsteam:marlins,0.4143872857,1
concept:sportsteam:detroit+AF8-pistons,concept:teamplaysinleague,concept:sportsleague:nba,0.5053585768,1
concept:athlete:alex+AF8-acker,concept:athleteledsportsteam,concept:sportsteam:knicks,0.6545621157,1
concept:personmexico:lyle+AF8-overbay,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4737545848,1
concept:athlete:roberto+AF8-alomar,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4313018918,1
concept:sportsteam:raptors,concept:teamhomestadium,concept:stadiumoreventvenue:air+AF8-canada+AF8-center,0.4737546444,1
concept:athlete:cliff+AF8-lee,concept:athleteplayssport,concept:sport:baseball,0.4508808255,1
concept:athlete:zack+AF8-greinke,concept:athleteplayssport,concept:sport:baseball,0.5548165441,1
concept:personmexico:matt+AF8-kemp,concept:athleteledsportsteam,concept:sportsteam:dodgers,0.394610405,1
concept:athlete:luis+AF8-aparicio,concept:athleteplayssport,concept:sport:baseball,0.5638211966,1
concept:athlete:manu+AF8-ginobili,concept:athleteledsportsteam,concept:sportsteam:spurs,0.4936351776,1
concept:athlete:manny+AF8-parra,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4246463776,1
concept:personmexico:mariano+AF8-rivera,concept:athleteplayssport,concept:sport:baseball,0.5318651795,1
concept:athlete:chris+AF8-lambert,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4342404902,1
concept:athlete:jed+AF8-lowrie,concept:athleteplayssport,concept:sport:baseball,0.4246463776,1
concept:personasia:rick+AF8-ankiel,concept:coachesteam,concept:sportsteam:louis+AF8-cardinals,0.4476426435,0
concept:athlete:scott+AF8-eyre,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4150625467,1
concept:athlete:joakim+AF8-soria,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4719136357,1
concept:athlete:mike+AF8-dunleavy,concept:athleteplaysforteam,concept:sportsteam:pacers,0.4846095443,1
concept:athlete:marlon+AF8-byrd,concept:athleteplaysforteam,concept:sportsteam:rangers,0.1518904388,0
concept:athlete:maddux,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4554946721,1
concept:personmexico:alfonso+AF8-soriano,concept:athleteledsportsteam,concept:sportsteam:chicago+AF8-cubs,0.4106097221,1
concept:personmexico:alexi+AF8-casilla,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4224497676,1
concept:athlete:dwyane+AF8-wade,concept:athleteplaysforteam,concept:sportsteam:heat,0.4276425838,1
concept:athlete:matt+AF8-schaub,concept:athleteledsportsteam,concept:sportsteam:texans,0.4543917775,1
concept:sportsgame:n2002+AF8-world+AF8-cup,concept:sportsgameloser,concept:sportsteam:germany,0.4076425838,0
concept:personaustralia:josh+AF8-howard,concept:athleteplaysforteam,concept:sportsteam:mavericks,0.510981679,1
concept:athlete:tarvaris+AF8-jackson,concept:athleteplaysforteam,concept:sportsteam:minnesota+AF8-vikings,0.3957529068,1
concept:athlete:david+AF8-cone,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:alberto+AF8-arias,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:pnc+AF8-park,0.448114872,1
concept:coach:jim+AF8-harbaugh,concept:worksfor,concept:sportsteam:stanford,0.4276425838,0
concept:athlete:a+AF8-j+AF8AXw-murray,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4773313105,1
concept:athlete:hunter+AF8-pence,concept:athleteledsportsteam,concept:sportsteam:houston+AF8-astros,0.5193600059,1
concept:athlete:kei+AF8-igawa,concept:athleteplayssport,concept:sport:baseball,0.745347023,1
concept:athlete:peja+AF8-stojakovic,concept:athleteplaysforteam,concept:sportsteam:sacramento+AF8-state+AF8-hornets,0.4276426733,0
concept:athlete:chris+AF8-cooley,concept:athleteplaysforteam,concept:sportsteam:redskins,0.4199583828,1
concept:athlete:freddie+AF8-jones,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.3475468695,0
concept:athlete:peyton+AF8-manning,concept:athleteledsportsteam,concept:sportsteam:colts,0.5664188862,1
concept:sportsleague:nhl,concept:leaguestadiums,concept:stadiumoreventvenue:mellon+AF8-arena,0.6790032983,1
concept:athlete:ryan+AF8-freel,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:mike+AF8-stanton,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:arthur+AF8-rhodes,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4731970727,1
concept:athlete:stephen+AF8-drew,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:juan+AF8-abreu,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4146520793,1
concept:sportsteam:detroit+AF8-tigers,concept:teamplaysinleague,concept:sportsleague:mlb,0.4634473324,1
concept:athlete:lenny+AF8-dinardo,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:alexei+AF8-ramirez,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.3276425838,0
concept:athlete:octavio+AF8-dotel,concept:athleteplaysinleague,concept:sportsleague:mlb,0.425349474,1
concept:athlete:david+AF8-wright,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4427870214,1
concept:athlete:xavier+AF8-nady,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4678767323,1
concept:athlete:jhonny+AF8-peralta,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4203598499,1
concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:palace+AF8-of+AF8-auburn+AF8-hills,0.4276425838,1
concept:athlete:darren+AF8-collison,concept:athleteplaysforteam,concept:sportsteam:ucla,0.5221551657,1
concept:sportsteam:boston+AF8-celtics,concept:teamplaysinleague,concept:sportsleague:nba,0.4276424348,1
concept:athlete:kevin+AF8-gregg,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:hideki+AF8-matsui,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276423454,1
concept:athlete:gavin+AF8-floyd,concept:athleteplayssport,concept:sport:baseball,0.3854900301,1
concept:athlete:luke+AF8-hochevar,concept:athleteplayssport,concept:sport:baseball,0.4161922634,1
concept:sportsteam:dodgers,concept:teamplaysinleague,concept:sportsleague:mlb,0.7394189239,1
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:ameriquest+AF8-field,0.4161922038,1
concept:athlete:manny+AF8-parra,concept:athleteplayssport,concept:sport:baseball,0.4557040632,1
concept:athlete:kosuke+AF8-fukudome,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:chuck+AF8-james,concept:athleteplayssport,concept:sport:baseball,0.4203598499,1
concept:sportsleague:ncaa,concept:leaguestadiums,concept:stadiumoreventvenue:camp+AF8-randall+AF8-stadium,0.4919257164,1
concept:coach:horacio+AF8-ramirez,concept:athleteplayssport,concept:sport:baseball,0.4231376648,1
concept:athlete:richard+AF8-hamilton,concept:athleteledsportsteam,concept:sportsteam:fort+AF8-wayne+AF8-pistons,0.4276425838,0
concept:athlete:yovani+AF8-gallardo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4373797476,1
concept:athlete:jason+AF8-kapono,concept:athleteledsportsteam,concept:sportsteam:raptors,0.4581737518,1
concept:athlete:mike+AF8-aviles,concept:athleteplayssport,concept:sport:baseball,0.7436279058,1
concept:personmexico:lastings+AF8-milledge,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-mets,0.4276425838,1
concept:athlete:mark+AF8-reynolds,concept:athleteplaysforteam,concept:sportsteam:diamondbacks,0.4276425838,1
concept:athlete:jose+AF8-guillen,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4162754118,1
concept:sportsteam:broncos,concept:teamplaysinleague,concept:sportsleague:nfl,0.4508808255,1
concept:athlete:clayton+AF8-kershaw,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4508925378,1
concept:athlete:miguel+AF8-tejada,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:luke+AF8-hochevar,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4775128067,1
concept:personmexico:tino+AF8-martinez,concept:athleteplayssport,concept:sport:baseball,0.4920012057,1
concept:athlete:aramis+AF8-ramirez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4213554263,1
concept:athlete:peavy,concept:athleteplaysinleague,concept:sportsleague:mlb,0.8488455415,1
concept:athlete:milton+AF8-bradley,concept:athleteplaysforteam,concept:sportsteam:chicago+AF8-cubs,0.4276425838,1
concept:sportsteam:oakland+AF8-raiders,concept:teamhomestadium,concept:stadiumoreventvenue:mcafee+AF8-coliseum,0.3959402144,1
concept:athlete:russell+AF8-branyan,concept:athleteplaysinleague,concept:sportsleague:mlb,0.403958112,1
concept:athlete:joe+AF8-mauer,concept:athleteplaysinleague,concept:sportsleague:mlb,0.3860255778,1
concept:athlete:guillermo+AF8-mota,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:ichiro,concept:athleteledsportsteam,concept:sportsteam:seattle+AF8-mariners,0.4276425838,1
concept:athlete:mark+AF8-derosa,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:yunel+AF8-escobar,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:brady+AF8-quinn,concept:athleteledsportsteam,concept:sportsteam:cleveland+AF8-browns,0.4276425838,1
concept:athlete:john+AF8-wetteland,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4213554561,1
concept:athlete:john+AF8-danks,concept:athleteplayssport,concept:sport:baseball,0.416822046,1
concept:athlete:buster+AF8-posey,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4251219928,1
concept:athlete:cory+AF8-lidle,concept:athleteplayssport,concept:sport:baseball,0.4154525697,1
concept:athlete:nick+AF8-blackburn,concept:athleteplayssport,concept:sport:baseball,0.4177514613,1
concept:athlete:tim+AF8-hudson,concept:athleteplayssport,concept:sport:baseball,0.4562110007,1
concept:athlete:cliff+AF8-floyd,concept:athleteplayssport,concept:sport:baseball,0.4854357541,1
concept:athlete:gary+AF8-sheffield,concept:athleteplaysforteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,1
concept:sportsteam:royals,concept:teamplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:athlete:clay+AF8-buchholz,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4216035903,1
concept:athlete:fernando+AF8-perez,concept:athleteplayssport,concept:sport:baseball,0.4276426733,1
concept:personmexico:miguel+AF8-cabrera,concept:athleteplayssport,concept:sport:baseball,0.4194733202,1
concept:athlete:ramon+AF8-ortiz,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7028428912,1
concept:athlete:orlando+AF8-cabrera,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5829318166,1
concept:personmexico:melky+AF8-cabrera,concept:athleteplayssport,concept:sport:baseball,0.4276425838,1
concept:athlete:chris+AF8-bosh,concept:athleteplaysforteam,concept:sportsteam:raptors,0.4276425838,0
concept:athlete:julio+AF8-franco,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.395940274,0
concept:athlete:joe+AF8-nathan,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4219606519,1
concept:sportsteam:new+AF8-york+AF8-jets,concept:teamhomestadium,concept:stadiumoreventvenue:giants+AF8-stadium,0.4276425838,1
concept:athlete:barry+AF8-bonds,concept:athleteledsportsteam,concept:sportsteam:san+AF8-francisco+AF8-giants,0,1
concept:athlete:cla+AF8-meredith,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,1
concept:sportsleague:nfl,concept:leaguestadiums,concept:stadiumoreventvenue:heinz+AF8-field,0.4276425838,1
