ID,Subject,Predicate,Object,MturkTruth,Sub_par_Pred,Sub_Pred,Obj_par_Pred,Obj_Pred,Sub_Obj,Strength
216456,concept:personmexico:josh_willingham,concept:athleteplaysforteam,concept:sportsteam:marlins,1,30,1,228,5,2,585
211574,concept:athlete:mike_myers,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208813,concept:athlete:taylor_tankersley,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209016,concept:athlete:jesse_litsch,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211719,concept:athlete:brian_shouse,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211785,concept:athlete:john_smoltz,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208905,concept:athlete:joe_blanton,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211491,concept:athlete:zito,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219516,concept:athlete:david_ortiz,concept:athleteledsportsteam,concept:sportsteam:red_sox,1,179,1,229,12,2,1463.5
211847,concept:athlete:anibal_sanchez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221060,concept:sportsteam:orioles,concept:teamhomestadium,concept:stadiumoreventvenue:camden_yards,1,97,1,97,1,1,194
211752,concept:athlete:orlando_hern_ndez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208727,concept:personmexico:chris_iannetta,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
213175,concept:sportsteam:michigan_state_spartans,concept:teamplaysinleague,concept:sportsleague:ncaa,1,88,1,88,11,1,1056
214524,concept:athlete:michael_redd,concept:athleteplaysforteam,concept:sportsteam:bucks,1,179,1,228,3,2,431.5
211644,concept:athlete:mike_schmidt,concept:athleteplaysinleague,concept:sportsleague:mlb,0,374,1,509,509,1,259455
213635,concept:sportsteam:new_york_jets,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
211726,concept:athlete:david_riske,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
215191,concept:athlete:tony_romo,concept:athleteledsportsteam,concept:sportsteam:dallas_cowboys,1,179,1,229,1,2,204
218785,concept:athlete:nate_mclouth,concept:athleteplaysforteam,concept:sportsteam:pirates,1,179,1,228,3,2,431.5
211807,concept:athlete:matt_clement,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
213997,concept:sportsgame:n1999_world_series,concept:sportsgameloser,concept:sportsteam:atlanta_braves,1,2,1,2,1,1,4
208880,concept:athlete:curt_schilling,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209004,concept:athlete:clayton_kershaw,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211779,concept:athlete:jesse_crain,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211934,concept:athlete:brad_lidge,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211617,concept:personmexico:boof_bonser,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
212413,concept:sportsteam:mavericks,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
208774,concept:athlete:mark_reynolds,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
219956,concept:athlete:brian_giles,concept:athleteplaysforteam,concept:sportsteam:san_diego_chargers,0,179,1,228,4,2,545.5
208747,concept:personmexico:michael_wuertz,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
211798,concept:athlete:fernando_perez,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221454,concept:sportsteam:purdue_boilermakers,concept:teamhomestadium,concept:stadiumoreventvenue:ross_ade_stadium,1,97,1,97,1,1,194
218552,concept:coach:brad_thompson,concept:athleteplaysforteam,concept:sportsteam:packers,1,9,1,228,3,2,346.5
216520,concept:personaustralia:josh_howard,concept:athleteledsportsteam,concept:sportsteam:mavericks,1,2,1,229,2,2,230
220504,concept:athlete:sage_rosenfels,concept:athleteledsportsteam,concept:sportsteam:texans,1,179,1,229,2,2,318.5
211534,concept:personmexico:brandon_phillips,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211663,concept:athlete:nolan_ryan,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211758,concept:athlete:sidney_ponson,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209151,concept:athlete:evan_meek,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211863,concept:personmexico:scott_kazmir,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
221315,concept:sportsteam:houston_astros,concept:teamhomestadium,concept:stadiumoreventvenue:minute_maid_park,1,97,1,97,1,1,194
214070,concept:athlete:joe_flacco,concept:athleteledsportsteam,concept:sportsteam:baltimore_colts,1,179,1,229,3,2,433
215010,concept:athlete:shaun_livingston,concept:athleteledsportsteam,concept:sportsteam:clippers,1,179,1,229,2,2,318.5
216734,concept:athlete:brian_griese,concept:athleteledsportsteam,concept:sportsteam:n1985_chicago_bears,0,179,1,229,4,2,547.5
208715,concept:athlete:jeff_francoeur,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211546,concept:athlete:larry_doby,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209350,concept:athlete:hideki_okajima,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
218801,concept:athlete:sidney_crosby,concept:athleteledsportsteam,concept:sportsteam:pittsburgh_penguins,1,179,1,229,1,2,204
220738,concept:athlete:mark_sanchez,concept:athleteledsportsteam,concept:sportsteam:usc,1,179,1,229,1,2,204
208916,concept:athlete:john_van_benschoten,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211913,concept:personmexico:brad_hawpe,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
214313,concept:athlete:sam_cassell,concept:athleteledsportsteam,concept:sportsteam:boston_celtics,1,179,1,229,2,2,318.5
211873,concept:athlete:mitch_stetter,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
220740,concept:athlete:mark_sanchez,concept:athleteplaysforteam,concept:sportsteam:usc,1,179,1,228,1,2,203.5
214094,concept:athlete:ryan_fitzpatrick,concept:athleteplaysforteam,concept:sportsteam:bengals,1,179,1,228,2,2,317.5
208731,concept:personmexico:david_dejesus,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
208734,concept:athlete:jimmy_rollins,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211835,concept:athlete:ryan_doumit,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
212103,concept:sportsteam:toronto_blue_jays,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
208720,concept:personmexico:adrian_gonzalez,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
211500,concept:athlete:alan_trammell,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
220316,concept:athlete:ben_roethlisberger,concept:athleteplaysforteam,concept:sportsteam:steelers,1,179,1,228,2,2,317.5
212075,concept:sportsteam:atlanta_braves,concept:teamplaysinleague,concept:sportsleague:mlb,0,88,1,88,27,1,2464
216174,concept:athlete:gasol,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers,1,179,1,229,8,2,1005.5
221312,concept:sportsteam:milwaukee_brewers,concept:teamhomestadium,concept:stadiumoreventvenue:miller_park,1,97,1,97,1,1,194
211920,concept:athlete:steve_trachsel,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219557,concept:athlete:thome,concept:athleteledsportsteam,concept:sportsteam:red_sox,0,179,1,229,12,2,1463.5
214662,concept:athlete:jake_delhomme,concept:athleteplaysforteam,concept:sportsteam:carolina,1,179,1,228,1,2,203.5
221280,concept:sportsteam:knicks,concept:teamhomestadium,concept:stadiumoreventvenue:madison_square_garden,1,97,1,97,1,1,194
211482,concept:coach:brian_sanches,concept:athleteplaysinleague,concept:sportsleague:mlb,1,35,1,509,509,1,259116
219668,concept:athlete:thome,concept:athleteplaysforteam,concept:sportsteam:red_sox,1,179,1,228,12,2,1457.5
211748,concept:athlete:lenny_dinardo,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
212039,concept:athlete:dice_k,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208895,concept:athlete:jesse_carlson,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
212032,concept:personmexico:luke_hudson,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
221264,concept:sportsteam:new_orleans_saints,concept:teamhomestadium,concept:stadiumoreventvenue:louisiana_superdome,1,97,1,97,1,1,194
212236,concept:sportsteam:portland_trailblazers,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
216441,concept:personmexico:cody_ross,concept:athleteledsportsteam,concept:sportsteam:marlins,1,30,1,229,5,2,587.5
212405,concept:sportsteam:detroit_pistons,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
216000,concept:athlete:alex_acker,concept:athleteledsportsteam,concept:sportsteam:knicks,1,179,1,229,4,2,547.5
211905,concept:personmexico:lyle_overbay,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
211418,concept:athlete:roberto_alomar,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
220971,concept:sportsteam:raptors,concept:teamhomestadium,concept:stadiumoreventvenue:air_canada_center,1,97,1,97,2,1,291
208879,concept:athlete:cliff_lee,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209060,concept:athlete:zack_greinke,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
215327,concept:personmexico:matt_kemp,concept:athleteledsportsteam,concept:sportsteam:dodgers,1,30,1,229,5,2,587.5
208211,concept:athlete:luis_aparicio,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
220248,concept:athlete:manu_ginobili,concept:athleteledsportsteam,concept:sportsteam:spurs,1,179,1,229,2,2,318.5
211981,concept:athlete:manny_parra,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
209030,concept:personmexico:mariano_rivera,concept:athleteplayssport,concept:sport:baseball,1,92,1,509,509,1,259173
211493,concept:athlete:chris_lambert,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208572,concept:athlete:jed_lowrie,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
216205,concept:personasia:rick_ankiel,concept:coachesteam,concept:sportsteam:louis_cardinals,0,1,1,23,1,3,8
211755,concept:athlete:scott_eyre,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211702,concept:athlete:joakim_soria,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
218509,concept:athlete:mike_dunleavy,concept:athleteplaysforteam,concept:sportsteam:pacers,1,179,1,228,1,2,203.5
219317,concept:athlete:marlon_byrd,concept:athleteplaysforteam,concept:sportsteam:rangers,0,179,1,228,2,2,317.5
211498,concept:athlete:maddux,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
214898,concept:personmexico:alfonso_soriano,concept:athleteledsportsteam,concept:sportsteam:chicago_cubs,1,30,1,229,5,3,391.6666666667
211616,concept:personmexico:alexi_casilla,concept:athleteplaysinleague,concept:sportsleague:mlb,1,92,1,509,509,1,259173
215742,concept:athlete:dwyane_wade,concept:athleteplaysforteam,concept:sportsteam:heat,1,179,1,228,2,3,211.6666666667
220524,concept:athlete:matt_schaub,concept:athleteledsportsteam,concept:sportsteam:texans,1,179,1,229,2,2,318.5
215645,concept:sportsgame:n2002_world_cup,concept:sportsgameloser,concept:sportsteam:germany,0,2,1,2,1,1,4
216521,concept:personaustralia:josh_howard,concept:athleteplaysforteam,concept:sportsteam:mavericks,1,2,1,228,2,2,229
216658,concept:athlete:tarvaris_jackson,concept:athleteplaysforteam,concept:sportsteam:minnesota_vikings,1,179,1,228,1,2,203.5
208198,concept:athlete:david_cone,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209240,concept:athlete:alberto_arias,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221395,concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:pnc_park,1,83,28,83,1,1,2407
220253,concept:coach:jim_harbaugh,concept:worksfor,concept:sportsteam:stanford,0,8,1,9,1,2,8.5
211932,concept:athlete:a_j__murray,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
215793,concept:athlete:hunter_pence,concept:athleteledsportsteam,concept:sportsteam:houston_astros,1,179,1,229,4,2,547.5
208596,concept:athlete:kei_igawa,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
219871,concept:athlete:peja_stojakovic,concept:athleteplaysforteam,concept:sportsteam:sacramento_state_hornets,0,179,1,228,2,2,317.5
219433,concept:athlete:chris_cooley,concept:athleteplaysforteam,concept:sportsteam:redskins,1,179,1,228,2,2,317.5
216151,concept:athlete:freddie_jones,concept:athleteledsportsteam,concept:sportsteam:los_angeles_lakers,0,179,1,229,8,2,1005.5
215131,concept:athlete:peyton_manning,concept:athleteledsportsteam,concept:sportsteam:colts,1,179,1,229,1,2,204
221293,concept:sportsleague:nhl,concept:leaguestadiums,concept:stadiumoreventvenue:mellon_arena,1,83,3,83,1,1,332
208802,concept:athlete:ryan_freel,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
208785,concept:athlete:mike_stanton,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211933,concept:athlete:arthur_rhodes,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208809,concept:athlete:stephen_drew,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211449,concept:athlete:juan_abreu,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
212080,concept:sportsteam:detroit_tigers,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
208600,concept:athlete:lenny_dinardo,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
219545,concept:athlete:alexei_ramirez,concept:athleteledsportsteam,concept:sportsteam:red_sox,0,179,1,229,12,2,1463.5
211874,concept:athlete:octavio_dotel,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
218010,concept:athlete:david_wright,concept:athleteplaysforteam,concept:sportsteam:new_york_mets,1,179,1,228,8,2,1001.5
211796,concept:athlete:xavier_nady,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211504,concept:athlete:jhonny_peralta,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
221367,concept:sportsleague:nba,concept:leaguestadiums,concept:stadiumoreventvenue:palace_of_auburn_hills,1,83,23,83,1,1,1992
220704,concept:athlete:darren_collison,concept:athleteplaysforteam,concept:sportsteam:ucla,1,179,1,228,1,2,203.5
212400,concept:sportsteam:boston_celtics,concept:teamplaysinleague,concept:sportsleague:nba,1,88,1,88,27,1,2464
211945,concept:athlete:kevin_gregg,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
211776,concept:athlete:hideki_matsui,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208706,concept:athlete:gavin_floyd,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
209045,concept:athlete:luke_hochevar,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
212081,concept:sportsteam:dodgers,concept:teamplaysinleague,concept:sportsleague:mlb,1,88,1,88,27,1,2464
220985,concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:ameriquest_field,1,8,8,8,1,1,72
208771,concept:athlete:manny_parra,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211970,concept:athlete:kosuke_fukudome,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208874,concept:athlete:chuck_james,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
221063,concept:sportsleague:ncaa,concept:leaguestadiums,concept:stadiumoreventvenue:camp_randall_stadium,1,83,10,83,1,1,913
209449,concept:coach:horacio_ramirez,concept:athleteplayssport,concept:sport:baseball,1,35,1,509,509,1,259116
215568,concept:athlete:richard_hamilton,concept:athleteledsportsteam,concept:sportsteam:fort_wayne_pistons,0,179,1,229,2,2,318.5
211994,concept:athlete:yovani_gallardo,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
219342,concept:athlete:jason_kapono,concept:athleteledsportsteam,concept:sportsteam:raptors,1,179,1,229,7,2,891
208605,concept:athlete:mike_aviles,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
217980,concept:personmexico:lastings_milledge,concept:athleteledsportsteam,concept:sportsteam:new_york_mets,1,30,1,229,8,2,931
215313,concept:athlete:mark_reynolds,concept:athleteplaysforteam,concept:sportsteam:diamondbacks,1,179,1,228,2,2,317.5
211625,concept:athlete:jose_guillen,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
213619,concept:sportsteam:broncos,concept:teamplaysinleague,concept:sportsleague:nfl,1,88,1,88,20,1,1848
211667,concept:athlete:clayton_kershaw,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
208926,concept:athlete:miguel_tejada,concept:athleteplayssport,concept:sport:baseball,1,374,1,509,509,1,259455
211703,concept:athlete:luke_hochevar,concept:athleteplaysinleague,concept:sportsleague:mlb,1,374,1,509,509,1,259455
