Subject,Predicate,Object,stv,Strength,overall,MturkTruth
concept:athlete:ramon+AF8-troncoso,concept:athleteplayssport,concept:sport:baseball,0.4475468695,259455,116118.273026123,1
concept:athlete:jamie+AF8-moyer,concept:athleteplayssport,concept:sport:baseball,0.4147056639,259455,107597.458027175,1
concept:athlete:andre+AF8-ethier,concept:athleteplaysinleague,concept:sportsleague:mlb,0.425277859,259455,110340.466906845,1
concept:athlete:brian+AF8-bass,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:juan+AF8-abreu,concept:athleteplayssport,concept:sport:baseball,0.3956604898,259455,102656.092381059,1
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:great+AF8-american+AF8-ball+AF8-park,0.4154526889,72,29.9125936008,1
concept:athlete:adam+AF8-russell,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:esteban+AF8-german,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4169175923,259173,108053.783149168,1
concept:athlete:kelly+AF8-johnson,concept:athleteplaysforteam,concept:sportsteam:atlanta+AF8-braves,0.4276425838,773.5,330.7815385693,1
concept:athlete:matt+AF8-laporta,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:oliver+AF8-perez,concept:athleteplayssport,concept:sport:baseball,0.4372947514,259173,113334.992604592,1
concept:athlete:babe+AF8-ruth,concept:athleteplaysinleague,concept:sportsleague:mlb,0.518904388,259455,134632.33798854,1
concept:athlete:nate+AF8-mclouth,concept:athleteplayssport,concept:sport:baseball,0.4146519899,259455,107583.532039505,1
concept:athlete:jon+AF8-lieber,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4163707495,259455,108029.472811523,1
concept:sportsteam:golden+AF8-state+AF8-warriors,concept:teamplaysinleague,concept:sportsleague:nba,0.4584923685,2464,1129.725195984,1
concept:sport:baseball,concept:sportusesstadium,concept:stadiumoreventvenue:progressive+AF8-field,0.5082922578,72,36.5970425616,1
concept:athlete:hideki+AF8-matsui,concept:athleteledsportsteam,concept:sportsteam:new+AF8-york+AF8-yankees,0.4276425838,1692.5,723.7850730815,1
concept:athlete:jared+AF8-reiner,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.4246966338,1005.5,427.0324652859,0
concept:sportsteam:milwaukee+AF8-bucks,concept:teamplaysinleague,concept:sportsleague:nba,0.3909313977,2464,963.2549639328,1
concept:personeurope:james+AF8-mcdonald,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5318651795,259082,137796.694435219,1
concept:athlete:kirk+AF8-gibson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4257438481,259455,110461.370108786,1
concept:athlete:ryan+AF8-madson,concept:athleteplayssport,concept:sport:baseball,0.4634473324,259455,120243.727627842,1
concept:personmexico:josh+AF8-willingham,concept:athleteplaysforteam,concept:sportsteam:marlins,0.6693912745,585,391.5938955825,1
concept:athlete:mike+AF8-myers,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4338114262,259455,112554.543584721,1
concept:athlete:taylor+AF8-tankersley,concept:athleteplayssport,concept:sport:baseball,0.5478828549,259455,142150.94611808,1
concept:athlete:jesse+AF8-litsch,concept:athleteplayssport,concept:sport:baseball,0.4464122653,259455,115823.894293412,1
concept:athlete:brian+AF8-shouse,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4168947935,259455,108165.438647543,1
concept:athlete:john+AF8-smoltz,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:athlete:joe+AF8-blanton,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:zito,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4063877165,259455,105439.324984508,1
concept:athlete:david+AF8-ortiz,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4259463549,1463.5,623.3724903962,1
concept:athlete:anibal+AF8-sanchez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4248486161,259455,110229.097690226,1
concept:sportsteam:orioles,concept:teamhomestadium,concept:stadiumoreventvenue:camden+AF8-yards,0.5163174272,194,100.1655808768,1
concept:athlete:orlando+AF8-hern+AF8-ndez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.2276425838,259455,59063.006579829,1
concept:personmexico:chris+AF8-iannetta,concept:athleteplayssport,concept:sport:baseball,0.4634473324,259173,120113.035480105,1
concept:sportsteam:michigan+AF8-state+AF8-spartans,concept:teamplaysinleague,concept:sportsleague:ncaa,0.4276426435,1056,451.590631536,1
concept:athlete:michael+AF8-redd,concept:athleteplaysforteam,concept:sportsteam:bucks,0.4106097817,431.5,177.1781208036,1
concept:athlete:mike+AF8-schmidt,concept:athleteplaysinleague,concept:sportsleague:mlb,0.442545557,259455,114820.657491435,0
concept:sportsteam:new+AF8-york+AF8-jets,concept:teamplaysinleague,concept:sportsleague:nfl,0.4276425838,1848,790.2834948624,1
concept:athlete:david+AF8-riske,concept:athleteplaysinleague,concept:sportsleague:mlb,0.566044867,259455,146863.170967485,1
concept:athlete:tony+AF8-romo,concept:athleteledsportsteam,concept:sportsteam:dallas+AF8-cowboys,0.4276425838,204,87.2390870952,1
concept:athlete:nate+AF8-mclouth,concept:athleteplaysforteam,concept:sportsteam:pirates,0.4346316457,431.5,187.5435551196,1
concept:athlete:matt+AF8-clement,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7169112563,259455,186006.210003317,1
concept:sportsgame:n1999+AF8-world+AF8-series,concept:sportsgameloser,concept:sportsteam:atlanta+AF8-braves,0.4634473324,4,1.8537893296,1
concept:athlete:curt+AF8-schilling,concept:athleteplayssport,concept:sport:baseball,0.7740074396,259455,200820.100241418,1
concept:athlete:clayton+AF8-kershaw,concept:athleteplayssport,concept:sport:baseball,0.427415669,259455,110895.132400395,1
concept:athlete:jesse+AF8-crain,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4895843565,259455,127025.109215708,1
concept:athlete:brad+AF8-lidge,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:personmexico:boof+AF8-bonser,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:sportsteam:mavericks,concept:teamplaysinleague,concept:sportsleague:nba,0.9303975701,2464,2292.4996127264,1
concept:athlete:mark+AF8-reynolds,concept:athleteplayssport,concept:sport:baseball,0.1276425838,259455,33117.506579829,1
concept:athlete:brian+AF8-giles,concept:athleteplaysforteam,concept:sportsteam:san+AF8-diego+AF8-chargers,0.7427642584,545.5,405.1779029572,0
concept:personmexico:michael+AF8-wuertz,concept:athleteplayssport,concept:sport:baseball,0.4113820195,259173,106619.112139874,1
concept:athlete:fernando+AF8-perez,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4634473324,259455,120243.727627842,1
concept:sportsteam:purdue+AF8-boilermakers,concept:teamhomestadium,concept:stadiumoreventvenue:ross+AF8-ade+AF8-stadium,0.4764481485,194,92.430940809,1
concept:coach:brad+AF8-thompson,concept:athleteplaysforteam,concept:sportsteam:packers,0.4259463549,346.5,147.5904119729,1
concept:personaustralia:josh+AF8-howard,concept:athleteledsportsteam,concept:sportsteam:mavericks,0.4341305196,230,99.850019508,1
concept:athlete:sage+AF8-rosenfels,concept:athleteledsportsteam,concept:sportsteam:texans,0.4886264801,318.5,155.6275339119,1
concept:personmexico:brandon+AF8-phillips,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4373797774,259173,113357.02904809,1
concept:athlete:nolan+AF8-ryan,concept:athleteplaysinleague,concept:sportsleague:mlb,0.1229209065,259455,31892.4437959575,1
concept:athlete:sidney+AF8-ponson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276424944,259455,110953.983384552,1
concept:athlete:evan+AF8-meek,concept:athleteplayssport,concept:sport:baseball,0.4475468695,259455,116118.273026123,1
concept:personmexico:scott+AF8-kazmir,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:sportsteam:houston+AF8-astros,concept:teamhomestadium,concept:stadiumoreventvenue:minute+AF8-maid+AF8-park,0.3959402144,194,76.8124015936,1
concept:athlete:joe+AF8-flacco,concept:athleteledsportsteam,concept:sportsteam:baltimore+AF8-colts,0.4162013233,433,180.2151729889,1
concept:athlete:shaun+AF8-livingston,concept:athleteledsportsteam,concept:sportsteam:clippers,0.390307337,318.5,124.3128868345,1
concept:athlete:brian+AF8-griese,concept:athleteledsportsteam,concept:sportsteam:n1985+AF8-chicago+AF8-bears,0.5829318166,547.5,319.1551695885,0
concept:athlete:jeff+AF8-francoeur,concept:athleteplayssport,concept:sport:baseball,0.5752775669,259455,149258.64112004,1
concept:athlete:larry+AF8-doby,concept:athleteplaysinleague,concept:sportsleague:mlb,0.7506814003,259455,194768.042714837,1
concept:athlete:hideki+AF8-okajima,concept:athleteplayssport,concept:sport:baseball,0.4318012595,259455,112032.995783573,1
concept:athlete:sidney+AF8-crosby,concept:athleteledsportsteam,concept:sportsteam:pittsburgh+AF8-penguins,0.5209491253,204,106.2736215612,1
concept:athlete:mark+AF8-sanchez,concept:athleteledsportsteam,concept:sportsteam:usc,0.4276425838,204,87.2390870952,1
concept:athlete:john+AF8-van+AF8-benschoten,concept:athleteplayssport,concept:sport:baseball,0.4276426733,259455,110954.029801052,1
concept:personmexico:brad+AF8-hawpe,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4195937812,259173,108747.379054948,1
concept:athlete:sam+AF8-cassell,concept:athleteledsportsteam,concept:sportsteam:boston+AF8-celtics,0.4193560183,318.5,133.5648918286,1
concept:athlete:mitch+AF8-stetter,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4096919894,259455,106296.635109777,1
concept:athlete:mark+AF8-sanchez,concept:athleteplaysforteam,concept:sportsteam:usc,0.4276425838,203.5,87.0252658033,1
concept:athlete:ryan+AF8-fitzpatrick,concept:athleteplaysforteam,concept:sportsteam:bengals,0.4522768557,317.5,143.5979016848,1
concept:personmexico:david+AF8-dejesus,concept:athleteplayssport,concept:sport:baseball,0.4340401888,259173,112491.497851862,1
concept:athlete:jimmy+AF8-rollins,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:ryan+AF8-doumit,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259455,110954.006579829,1
concept:sportsteam:toronto+AF8-blue+AF8-jays,concept:teamplaysinleague,concept:sportsleague:mlb,0.4144337773,2464,1021.1648272672,1
concept:personmexico:adrian+AF8-gonzalez,concept:athleteplayssport,concept:sport:baseball,0.4191691279,259173,108637.320385227,1
concept:athlete:alan+AF8-trammell,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4576393664,259455,118736.821809312,1
concept:athlete:ben+AF8-roethlisberger,concept:athleteplaysforteam,concept:sportsteam:steelers,0.4480448067,317.5,142.2542261273,1
concept:sportsteam:atlanta+AF8-braves,concept:teamplaysinleague,concept:sportsleague:mlb,0.4476425838,2464,1102.9913264832,0
concept:athlete:gasol,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.455927223,1005.5,458.4348227265,1
concept:sportsteam:milwaukee+AF8-brewers,concept:teamhomestadium,concept:stadiumoreventvenue:miller+AF8-park,0.4624125063,194,89.7080262222,1
concept:athlete:steve+AF8-trachsel,concept:athleteplaysinleague,concept:sportsleague:mlb,0.5270796418,259455,136753.448463219,1
concept:athlete:thome,concept:athleteledsportsteam,concept:sportsteam:red+AF8-sox,0.4993825912,1463.5,730.8464222212,0
concept:athlete:jake+AF8-delhomme,concept:athleteplaysforteam,concept:sportsteam:carolina,0.4276425838,203.5,87.0252658033,1
concept:sportsteam:knicks,concept:teamhomestadium,concept:stadiumoreventvenue:madison+AF8-square+AF8-garden,0.481559515,194,93.42254591,1
concept:coach:brian+AF8-sanches,concept:athleteplaysinleague,concept:sportsleague:mlb,0.427642554,259116,110809.028022264,1
concept:athlete:thome,concept:athleteplaysforteam,concept:sportsteam:red+AF8-sox,0.4276425838,1457.5,623.2890658885,1
concept:athlete:lenny+AF8-dinardo,concept:athleteplaysinleague,concept:sportsleague:mlb,0.48015365,259455,124578.26526075,1
concept:athlete:dice+AF8-k,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276426435,259455,110954.022069293,1
concept:athlete:jesse+AF8-carlson,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:personmexico:luke+AF8-hudson,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4276425838,259173,110833.411371197,1
concept:sportsteam:new+AF8-orleans+AF8-saints,concept:teamhomestadium,concept:stadiumoreventvenue:louisiana+AF8-superdome,0.4344629347,194,84.2858093318,1
concept:sportsteam:portland+AF8-trailblazers,concept:teamplaysinleague,concept:sportsleague:nba,0.4634473324,2464,1141.9342270336,1
concept:personmexico:cody+AF8-ross,concept:athleteledsportsteam,concept:sportsteam:marlins,0.4143872857,587.5,243.4525303488,1
concept:sportsteam:detroit+AF8-pistons,concept:teamplaysinleague,concept:sportsleague:nba,0.5053585768,2464,1245.2035332352,1
concept:athlete:alex+AF8-acker,concept:athleteledsportsteam,concept:sportsteam:knicks,0.6545621157,547.5,358.3727583458,1
concept:personmexico:lyle+AF8-overbay,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4737545848,259173,122784.39700637,1
concept:athlete:roberto+AF8-alomar,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4313018918,259455,111903.432336969,1
concept:sportsteam:raptors,concept:teamhomestadium,concept:stadiumoreventvenue:air+AF8-canada+AF8-center,0.4737546444,291,137.8626015204,1
concept:athlete:cliff+AF8-lee,concept:athleteplayssport,concept:sport:baseball,0.4508808255,259455,116983.284580103,1
concept:athlete:zack+AF8-greinke,concept:athleteplayssport,concept:sport:baseball,0.5548165441,259455,143949.926449466,1
concept:personmexico:matt+AF8-kemp,concept:athleteledsportsteam,concept:sportsteam:dodgers,0.394610405,587.5,231.8336129375,1
concept:athlete:luis+AF8-aparicio,concept:athleteplayssport,concept:sport:baseball,0.5638211966,259455,146286.228563853,1
concept:athlete:manu+AF8-ginobili,concept:athleteledsportsteam,concept:sportsteam:spurs,0.4936351776,318.5,157.2228040656,1
concept:athlete:manny+AF8-parra,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4246463776,259455,110176.625900208,1
concept:personmexico:mariano+AF8-rivera,concept:athleteplayssport,concept:sport:baseball,0.5318651795,259173,137845.094166553,1
concept:athlete:chris+AF8-lambert,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4342404902,259455,112665.866384841,1
concept:athlete:jed+AF8-lowrie,concept:athleteplayssport,concept:sport:baseball,0.4246463776,259455,110176.625900208,1
concept:personasia:rick+AF8-ankiel,concept:coachesteam,concept:sportsteam:louis+AF8-cardinals,0.4476426435,8,3.581141148,0
concept:athlete:scott+AF8-eyre,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4150625467,259455,107690.053054049,1
concept:athlete:joakim+AF8-soria,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4719136357,259455,122440.352350544,1
concept:athlete:mike+AF8-dunleavy,concept:athleteplaysforteam,concept:sportsteam:pacers,0.4846095443,203.5,98.6180422651,1
concept:athlete:marlon+AF8-byrd,concept:athleteplaysforteam,concept:sportsteam:rangers,0.1518904388,317.5,48.225214319,0
concept:athlete:maddux,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4554946721,259455,118180.370149706,1
concept:personmexico:alfonso+AF8-soriano,concept:athleteledsportsteam,concept:sportsteam:chicago+AF8-cubs,0.4106097221,391.6666666667,160.8221411558,1
concept:personmexico:alexi+AF8-casilla,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4224497676,259173,109487.573618195,1
concept:athlete:dwyane+AF8-wade,concept:athleteplaysforteam,concept:sportsteam:heat,0.4276425838,211.6666666667,90.5176802377,1
concept:athlete:matt+AF8-schaub,concept:athleteledsportsteam,concept:sportsteam:texans,0.4543917775,318.5,144.7237811338,1
concept:sportsgame:n2002+AF8-world+AF8-cup,concept:sportsgameloser,concept:sportsteam:germany,0.4076425838,4,1.6305703352,0
concept:personaustralia:josh+AF8-howard,concept:athleteplaysforteam,concept:sportsteam:mavericks,0.510981679,229,117.014804491,1
concept:athlete:tarvaris+AF8-jackson,concept:athleteplaysforteam,concept:sportsteam:minnesota+AF8-vikings,0.3957529068,203.5,80.5357165338,1
concept:athlete:david+AF8-cone,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:athlete:alberto+AF8-arias,concept:athleteplayssport,concept:sport:baseball,0.4276425838,259455,110954.006579829,1
concept:sportsleague:mlb,concept:leaguestadiums,concept:stadiumoreventvenue:pnc+AF8-park,0.448114872,2407,1078.612496904,1
concept:coach:jim+AF8-harbaugh,concept:worksfor,concept:sportsteam:stanford,0.4276425838,8.5,3.6349619623,0
concept:athlete:a+AF8-j+AF8AXw-murray,concept:athleteplaysinleague,concept:sportsleague:mlb,0.4773313105,259455,123845.995165778,1
concept:athlete:hunter+AF8-pence,concept:athleteledsportsteam,concept:sportsteam:houston+AF8-astros,0.5193600059,547.5,284.3496032303,1
concept:athlete:kei+AF8-igawa,concept:athleteplayssport,concept:sport:baseball,0.745347023,259455,193384.011852465,1
concept:athlete:peja+AF8-stojakovic,concept:athleteplaysforteam,concept:sportsteam:sacramento+AF8-state+AF8-hornets,0.4276426733,317.5,135.7765487728,0
concept:athlete:chris+AF8-cooley,concept:athleteplaysforteam,concept:sportsteam:redskins,0.4199583828,317.5,133.336786539,1
concept:athlete:freddie+AF8-jones,concept:athleteledsportsteam,concept:sportsteam:los+AF8-angeles+AF8-lakers,0.3475468695,1005.5,349.4583772823,0
concept:athlete:peyton+AF8-manning,concept:athleteledsportsteam,concept:sportsteam:colts,0.5664188862,204,115.5494527848,1
